Final Data Overview,,,,,,,,,
Video #,Time (seconds),Converted Time, Observation,Comments,,,,,
16,11607,0.134340278,3 T 2,,,,,,
16,11617,0.134456019,4 T 2,,,,,,
16,11621,0.134502315,4 C 1,,,,,,
16,11622,0.134513889,4 C 2,,,,,,
16,11628,0.134583333,4 C 2,,,,,,
16,11687,0.135266204,end experiment,,,,,,
17,11704,0.135462963,4 C 1,,,,,,
17,11706,0.135486111,4 C 1,,,,,,
17,11711,0.135543981,4 C 1,,,,,,
17,11712,0.135555556,3 T 1,,,,,,
17,11838,0.137013889,4 C 1,,,,,,
17,11842,0.137060185,4 C 1,,,,,,
17,11843,0.137071759,4 C 1,,,,,,
17,11843,0.137071759,4 C 2,,,,,,
17,11844,0.137083333,4 T 1,,,,,,
17,11847,0.137118056,4 T 2,,,,,,
17,11848,0.13712963,4 T 2,,,,,,
17,11850,0.137152778,4 T 2,,,,,,
17,11853,0.1371875,3 T 2,,,,,,
17,11855,0.137210648,4 T 2,,,,,,
17,11857,0.137233796,4 C 2,,,,,,
17,11858,0.13724537,3 T 2,,,,,,
17,11859,0.137256944,3 T 2,,,,,,
17,11892,0.137638889,4 T 2,,,,,,
17,11900,0.137731481,4 C 1,,,,,,
17,11902,0.13775463,4 C 1,,,,,,
17,11914,0.137893519,3 T 1,kissed,,,,,
17,11916,0.137916667,3 T 2,,,,,,
17,11921,0.137974537,panic,,,,,,
17,11963,0.138460648,4 T 2,,,,,,
17,12006,0.138958333,4 T 1,,,,,,
17,12008,0.138981481,4 C 1,,,,,,
17,12020,0.13912037,4 C 1,,,,,,
17,12048,0.139444444,4 T 1,,,,,,
17,12049,0.139456019,4 C 1,,,,,,
17,12050,0.139467593,4 C 1,,,,,,
17,12057,0.139548611,4 C 1,,,,,,
17,12064,0.13962963,3 C 1,,,,,,
17,12066,0.139652778,3 T 2,,,,,,
17,12151,0.140636574,4 C 2,,,,,,
17,12153,0.140659722,3 T 2,,,,,,
17,12180,0.140972222,4 T 1,,,,,,
17,12184,0.141018519,4 C 1,,,,,,
17,12184,0.141018519,4 C 2,,,,,,
17,12187,0.141053241,3 C 2,,,,,,
17,12191,0.141099537,3 T 2,,,,,,
17,12237,0.141631944,4 T 2,,,,,,
17,12240,0.141666667,4 T 2,,,,,,
17,12242,0.141689815,3 C 2,,,,,,
17,12247,0.141747685,3 T 1,,,,,,
17,12265,0.141956019,4 C 2,,,,,,
17,12267,0.141979167,4 T 2,,,,,,
17,12269,0.142002315,4 T 1,,,,,,
17,12284,0.142175926,4 C 2,,,,,,
17,12320,0.142592593,4 T 1,,,,,,
17,12320,0.142592593,4 T 1,,,,,,
17,12323,0.142627315,4 T 1,,,,,,
17,12325,0.142650463,4 C 1,,,,,,
17,12368,0.143148148,4 C 1,,,,,,
17,12369,0.143159722,3 T 2,,,,,,
17,12370,0.143171296,4 T 1,,,,,,
17,12370,0.143171296,3 T 2,,,,,,
17,12372,0.143194444,4 C 2,,,,,,
17,12372,0.143194444,3 T 1,,,,,,
17,12373,0.143206019,4 T 2,,,,,,
17,12373,0.143206019,end experiment,,,,,,
18,12374,0.143217593,4 C 2,,,,,,
18,12375,0.143229167,3 T 2,,,,,,
18,12404,0.143564815,4 T 2,,,,,,
18,12405,0.143576389,3 T 2,,,,,,
18,12415,0.14369213,3 T 2,,,,,,
18,12421,0.143761574,4 T 1,,,,,,
18,12422,0.143773148,4 T 2,,,,,,
18,12425,0.14380787,3 T 2,,,,,,
18,12466,0.144282407,4 T 1,,,,,,
18,12470,0.144328704,4 C 1,,,,,,
18,12472,0.144351852,4 C 1,,,,,,
18,12503,0.144710648,4 C 1,,,,,,
18,12504,0.144722222,4 T 1,,,,,,
18,12507,0.144756944,3 T 2,,,,,,
18,12508,0.144768519,3 T 1,,,,,,
18,12509,0.144780093,4 T 2,,,,,,
18,12511,0.144803241,3 T 2,,,,,,
18,12513,0.144826389,4 T 2,,,,,,
18,12514,0.144837963,3 T 1,,,,,,
18,12516,0.144861111,3 T 2,,,,,,
18,12520,0.144907407,4 C 2,,,,,,
18,12557,0.145335648,4 T 1,,,,,,
18,12561,0.145381944,4 C 1,,,,,,
18,12591,0.145729167,3 T 2,,,,,,
18,12594,0.145763889,4 T 2,,,,,,
18,12595,0.145775463,3 T 2,,,,,,
18,12598,0.145810185,4 T 2,,,,,,
18,12599,0.145821759,3 T 2,,,,,,
18,12601,0.145844907,4 T 2,,,,,,
18,12602,0.145856481,3 T 2,,,,,,
18,12606,0.145902778,4 T 2,,,,,,
18,12608,0.145925926,4 T 2,,,,,,
18,12609,0.1459375,3 T 2,,,,,,
18,12612,0.145972222,4 C 1,,,,,,
18,12615,0.146006944,4 C 2,,,,,,
18,12618,0.146041667,4 C 1,,,,,,
18,12628,0.146157407,4 C 1,,,,,,
18,12630,0.146180556,3 T 2,,,,,,
18,12635,0.146238426,3 T 2,,,,,,
18,12639,0.146284722,4 C 1,,,,,,
18,12641,0.14630787,4 B 1,,,,,,
18,12644,0.146342593,4 T 2,,,,,,
18,12645,0.146354167,4 C 2,,,,,,
18,12661,0.146539352,3 T 2,,,,,,
18,12663,0.1465625,4 T 2,,,,,,
18,12668,0.14662037,3 C 2,,,,,,
18,12672,0.146666667,4 T 2,,,,,,
18,12677,0.146724537,4 T 1,,,,,,
18,12678,0.146736111,4 T 2,,,,,,
18,12683,0.146793981,3 T 1,,,,,,
18,12686,0.146828704,3 T 2,,,,,,
18,12691,0.146886574,4 T 1,,,,,,
18,12699,0.146979167,4 T 2,,,,,,
18,12700,0.146990741,3 T 2,,,,,,
18,12702,0.147013889,3 T 1,,,,,,
18,12703,0.147025463,4 C 2,,,,,,
18,12704,0.147037037,3 T 2,,,,,,
18,12705,0.147048611,4 B 1,,,,,,
18,12706,0.147060185,3 T 1,,,,,,
18,12708,0.147083333,3 T 1,,,,,,
18,12710,0.147106481,4 T 1,,,,,,
18,12711,0.147118056,3 T 2,,,,,,
18,12714,0.147152778,3 T 2,,,,,,
18,12717,0.1471875,4 T 2,,,,,,
18,12718,0.147199074,3 T 2,,,,,,
18,12721,0.147233796,3 T 1,,,,,,
18,12725,0.147280093,4 T 2,,,,,,
18,12725,0.147280093,3 T 2,,,,,,
18,12727,0.147303241,3 T 1,,,,,,
18,12728,0.147314815,4 T 2,,,,,,
18,12732,0.147361111,3 T 2,,,,,,
18,12734,0.147384259,4 T 2,,,,,,
18,12746,0.147523148,4 T 2,,,,,,
18,12751,0.147581019,3 T 2,,,,,,
18,12756,0.147638889,3 T 1,,,,,,
18,12758,0.147662037,3 T 2,,,,,,
18,12760,0.147685185,4 T 2,,,,,,
18,12761,0.147696759,4 T 2,,,,,,
18,12764,0.147731481,4 T 2,,,,,,
18,12767,0.147766204,3 T 1,,,,,,
18,12769,0.147789352,3 T 2,,,,,,
18,12782,0.147939815,3 T 2,,,,,,
18,12792,0.148055556,4 T 3,,,,,,
18,12793,0.14806713,3 T 4,,,,,,
18,12794,0.148078704,3 T 2,,,,,,
18,12794,0.148078704,3 C 2,,,,,,
18,12798,0.148125,4 T 2,,,,,,
18,12800,0.148148148,4 T 2,,,,,,
18,12802,0.148171296,4 T 1,,,,,,
18,12808,0.148240741,3 T 2,,,,,,
18,12812,0.148287037,4 T 1,,,,,,
18,12815,0.148321759,3 T 1,,,,,,
18,12819,0.148368056,4 C 1,,,,,,
18,12821,0.148391204,4 T 2,,,,,,
18,12822,0.148402778,3 T 2,,,,,,
18,12825,0.1484375,3 T 2,,,,,,
18,12830,0.14849537,3 T 2,,,,,,
18,12832,0.148518519,3 T 2,,,,,,
18,12837,0.148576389,4 T 1,,,,,,
18,12838,0.148587963,4 T 2,,,,,,
18,12840,0.148611111,3 T 2,,,,,,
18,12845,0.148668981,4 C 1,,,,,,
18,12845,0.148668981,3 T 1,,,,,,
18,12852,0.14875,4 T 1,,,,,,
18,12854,0.148773148,3 T 1,,,,,,
18,12856,0.148796296,4 T 2,,,,,,
18,12860,0.148842593,4 T 2,,,,,,
18,12867,0.148923611,3 T 2,,,,,,
18,12870,0.148958333,3 T 2,,,,,,
18,12870,0.148958333,4 T 1,,,,,,
18,12873,0.148993056,3 T 2,,,,,,
18,12893,0.149224537,4 C 1,,,,,,
18,12896,0.149259259,3 T 1,,,,,,
18,12904,0.149351852,4 C 2,,,,,,
18,12906,0.149375,4 T 2,,,,,,
18,12907,0.149386574,4 C 2,,,,,,
18,12910,0.149421296,4 T 1,,,,,,
18,12912,0.149444444,3 T 1,,,,,,
18,12914,0.149467593,4 T 1,,,,,,
18,12919,0.149525463,3 T 1,,,,,,
18,12926,0.149606481,4 T 1,,,,,,
18,12926,0.149606481,3 T 1,,,,,,
18,12930,0.149652778,4 T 3,,,,,,
18,12935,0.149710648,4 T 3,,,,,,
18,12937,0.149733796,4 C 2,,,,,,
18,12954,0.149930556,4 T 1,,,,,,
18,12956,0.149953704,4 T 1,,,,,,
18,12960,0.15,4 T 2,,,,,,
18,12976,0.150185185,4 T 2,,,,,,
18,12981,0.150243056,1 C 2,,,,,,
18,12983,0.150266204,3 T 2,,,,,,
18,12985,0.150289352,4 T 2,,,,,,
18,12991,0.150358796,4 C 2,,,,,,
18,12995,0.150405093,3 T 1,,,,,,
18,12998,0.150439815,4 T 2,,,,,,
18,13000,0.150462963,4 T 2,,,,,,
18,13003,0.150497685,4 T 1,,,,,,
18,13012,0.150601852,4 T 2,,,,,,
18,13025,0.150752315,4 T 2,,,,,,
18,13026,0.150763889,4 T 2,,,,,,
18,13028,0.150787037,4 T 2,,,,,,
18,13034,0.150856481,3 T 2,,,,,,
18,13035,0.150868056,3 T 1,,,,,,
18,13047,0.151006944,4 T 2,,,,,,
18,13049,0.151030093,4 T 2,,,,,,
18,13055,0.151099537,4 T 1,,,,,,
18,13059,0.151145833,end experiment,,,,,,
19,13201,0.152789352,1 T 4,,,,,,
19,13211,0.152905093,1 T 3,,,,,,
19,13212,0.152916667,1 T 2,,,,,,
19,13215,0.152951389,1 T 2,,,,,,
19,13218,0.152986111,1 T 3,,,,,,
19,13226,0.153078704,4 T 1,,,,,,
19,13228,0.153101852,1 T 3,,,,,,
19,13233,0.153159722,1 T 3,,,,,,
19,13244,0.153287037,4 T 1,,,,,,
19,13257,0.1534375,1 T 3,,,,,,
19,13261,0.153483796,1 T 3,,,,,,
19,13265,0.153530093,1 T 3,,,,,,
19,13267,0.153553241,1 T 2,,,,,,
19,13376,0.154814815,4 T 1,,,,,,
19,13381,0.154872685,4 T 2,,,,,,
19,13382,0.154884259,4 T 3,,,,,,
19,13383,0.154895833,4 T 2,,,,,,
19,13386,0.154930556,3 T 1,,,,,,
19,13390,0.154976852,4 T 1,,,,,,
19,13394,0.155023148,3 T 4,,,,,,
19,13399,0.155081019,4 T 2,,,,,,
19,13403,0.155127315,4 T 3,,,,,,
19,13405,0.155150463,4 T 2,,,,,,
19,13425,0.155381944,4 T 1,,,,,,
19,13436,0.155509259,4 C 2,,,,,,
19,13439,0.155543981,4 T 2,,,,,,
19,13444,0.155601852,1 T 3,,,,,,
19,13453,0.155706019,2 T 1,,,,,,
19,13519,0.156469907,4 T 1,,,,,,
19,13608,0.1575,1 T 3,,,,,,
19,13609,0.157511574,1 T 2,,,,,,
19,13648,0.157962963,4 T 2,,,,,,
19,13650,0.157986111,4 T 1,,,,,,
19,13653,0.158020833,4 T 2,,,,,,
19,13654,0.158032407,1 T 3,,,,,,
19,13656,0.158055556,1 T 3,,,,,,
19,13661,0.158113426,1 T 3,,,,,,
19,13665,0.158159722,1 T 3,,,,,,
19,13670,0.158217593,1 T 3,,,,,,
19,13723,0.158831019,4 T 1,,,,,,
19,13724,0.158842593,4 C 1,,,,,,
19,13729,0.158900463,4 T 1,,,,,,
19,13732,0.158935185,1 T 3,,,,,,
19,13733,0.158946759,1 T 3,,,,,,
19,13735,0.158969907,1 T 2,,,,,,
19,13745,0.159085648,4 T 2,,,,,,
19,13745,0.159085648,end experiment,,,,,,
20,13748,0.15912037,1 T 2,,,,,,
20,13753,0.159178241,1 T 3,,,,,,
20,13754,0.159189815,1 T 3,,,,,,
20,13767,0.159340278,1 T 3,,,,,,
20,13781,0.159502315,1 T 3,,,,,,
20,13788,0.159583333,1 T 3,,,,,,
20,13790,0.159606481,1 T 2,,,,,,
20,13792,0.15962963,1 T 2,,,,,,
20,13794,0.159652778,1 T 3,,,,,,
20,13796,0.159675926,1 T 2,,,,,,
20,13839,0.160173611,1 T 3,,,,,,
20,13841,0.160196759,1 T 3,,,,,,
20,13843,0.160219907,1 T 2,,,,,,
20,13845,0.160243056,1 T 3,,,,,,
20,13846,0.16025463,2 T 3,,,,,,
20,13879,0.160636574,1 T 3,,,,,,
20,13881,0.160659722,1 T 2,,,,,,
20,13883,0.16068287,1 T 3,,,,,,
20,13886,0.160717593,1 C 3,,,,,,
20,13888,0.160740741,1 T 4,,,,,,
20,13889,0.160752315,4 T 2,,,,,,
20,13891,0.160775463,4 C 1,,,,,,
20,13893,0.160798611,1 T 4,,,,,,
20,13894,0.160810185,4 T 1,,,,,,
20,13903,0.160914352,1 T 3,,,,,,
20,13907,0.160960648,1 T 2,,,,,,
20,13908,0.160972222,4 T 3,,,,,,
20,13909,0.160983796,1 T 3,,,,,,
20,13914,0.161041667,4 T 3,,,,,,
20,13922,0.161134259,1 T 3,,,,,,
20,13925,0.161168981,1 T 3,,,,,,
20,13931,0.161238426,1 T 3,,,,,,
20,13932,0.16125,4 T 3,,,,,,
20,13935,0.161284722,1 T 3,,,,,,
20,13937,0.16130787,1 T 4,,,,,,
20,13941,0.161354167,4 T 1,,,,,,
20,13944,0.161388889,1 T 3,,,,,,
20,13945,0.161400463,4 T 3,,,,,,
20,13946,0.161412037,1 T 3,,,,,,
20,13948,0.161435185,4 T 3,,,,,,
20,13950,0.161458333,1 T 3,,,,,,
20,13952,0.161481481,1 T 3,,,,,,
20,13954,0.16150463,4 T 3,,,,,,
20,13962,0.161597222,1 T 3,,,,,,
20,13967,0.161655093,1 T 3,,,,,,
20,13972,0.161712963,4 T 2,,,,,,
20,13972,0.161712963,4 T 3,,,,,,
20,13980,0.161805556,4 T 3,,,,,,
20,13983,0.161840278,1 T 3,,,,,,
20,13985,0.161863426,4 T 3,,,,,,
20,13987,0.161886574,1 T 3,,,,,,
20,13990,0.161921296,4 T 3,,,,,,
20,13995,0.161979167,4 T 1,,,,,,
20,13997,0.162002315,1 T 3,,,,,,
20,14017,0.162233796,1 T 4,,,,,,
20,14021,0.162280093,3 T 4,,,,,,
20,14027,0.162349537,1 T 3,,,,,,
20,14031,0.162395833,1 T 3,,,,,,
20,14038,0.162476852,1 T 3,,,,,,
20,14045,0.16255787,4 T 3,,,,,,
20,14047,0.162581019,1 T 3,,,,,,
20,14067,0.1628125,4 T 3,,,,,,
20,14068,0.162824074,1 T 3,,,,,,
20,14070,0.162847222,1 T 3,,,,,,
20,14073,0.162881944,4 T 3,,,,,,
20,14074,0.162893519,1 T 3,,,,,,
20,14076,0.162916667,1 T 4,,,,,,
20,14080,0.162962963,4 T 2,,,,,,
20,14085,0.163020833,4 T 2,,,,,,
20,14110,0.163310185,1 T 2,,,,,,
20,14112,0.163333333,1 T 3,,,,,,
20,14114,0.163356481,1 T 2,,,,,,
20,14119,0.163414352,1 T 3,,,,,,
20,14127,0.163506944,4 T 3,,,,,,
20,14129,0.163530093,4 T 3,,,,,,
20,14132,0.163564815,4 T 3,,,,,,
20,14137,0.163622685,1 T 2,,,,,,
20,14138,0.163634259,1 T 2,,,,,,
20,14141,0.163668981,4 T 3,,,,,,
20,14143,0.16369213,1 T 3,,,,,,
20,14145,0.163715278,4 T 1,,,,,,
20,14149,0.163761574,1 T 3,,,,,,
20,14153,0.16380787,4 T 3,,,,,,
20,14156,0.163842593,4 T 3,,,,,,
20,14158,0.163865741,1 T 3,,,,,,
20,14162,0.163912037,4 T 3,,,,,,
20,14164,0.163935185,4 T 1,,,,,,
20,14166,0.163958333,1 T 3,,,,,,
20,14177,0.164085648,1 T 3,,,,,,
20,14185,0.164178241,4 T 3,,,,,,
20,14191,0.164247685,4 T 1,,,,,,
20,14196,0.164305556,4 T 3,,,,,,
20,14197,0.16431713,3 T 4,,,,,,
20,14198,0.164328704,1 T 3,,,,,,
20,14200,0.164351852,4 T 1,,,,,,
20,14208,0.164444444,1 T 3,,,,,,
20,14211,0.164479167,1 T 2,,,,,,
20,14212,0.164490741,1 T 2,,,,,,
20,14219,0.164571759,4 T 3,,,,,,
20,14231,0.164710648,1 T 3,,,,,,
20,14232,0.164722222,1 B 4,,,,,,
20,14233,0.164733796,4 T 1,,,,,,
20,14235,0.164756944,4 T 3,,,,,,
20,14241,0.164826389,1 T 3,,,,,,
20,14245,0.164872685,1 T 2,,,,,,
20,14247,0.164895833,1 T 2,,,,,,
20,14248,0.164907407,1 T 3,,,,,,
20,14251,0.16494213,1 T 3,,,,,,
20,14252,0.164953704,1 T 3,,,,,,
20,14255,0.164988426,1 T 3,,,,,,
20,14258,0.165023148,1 T 2,,,,,,
20,14260,0.165046296,1 T 3,,,,,,
20,14266,0.165115741,1 T 3,,,,,,
20,14267,0.165127315,1 T 2,,,,,,
20,14279,0.165266204,1 T 2,,,,,,
20,14282,0.165300926,4 T 3,,,,,,
20,14312,0.165648148,4 T 3,,,,,,
20,14318,0.165717593,4 T 2,,,,,,
20,14320,0.165740741,4 T 3,,,,,,
20,14324,0.165787037,4 T 3,,,,,,
20,14331,0.165868056,4 T 1,,,,,,
20,14335,0.165914352,4 T 3,,,,,,
20,14341,0.165983796,4 T 3,,,,,,
20,14343,0.166006944,4 T 1,,,,,,
20,14351,0.166099537,4 T 3,,,,,,
20,14354,0.166134259,1 T 3,,,,,,
20,14359,0.16619213,4 T 3,,,,,,
20,14370,0.166319444,1 T 3,,,,,,
20,14372,0.166342593,1 T 3,,,,,,
20,14373,0.166354167,1 T 2,,,,,,
20,14394,0.166597222,4 T 2,,,,,,
20,14395,0.166608796,4 T 2,,,,,,
20,14398,0.166643519,1 T 3,,,,,,
20,14399,0.166655093,4 T 2,,,,,,
20,14402,0.166689815,1 T 3,,,,,,
20,14408,0.166759259,1 T 3,,,,,,
20,14414,0.166828704,1 T 2,,,,,,
20,14414,0.166828704,4 T 3,,,,,,
20,14416,0.166851852,1 T 2,,,,,,
20,14420,0.166898148,1 T 2,,,,,,
20,14423,0.16693287,1 T 3,,,,,,
20,14425,0.166956019,4 T 2,,,,,,
20,14429,0.167002315,4 T 1,,,,,,
20,14431,0.167025463,end experiment,,,,,,
21,14432,0.167037037,4 T 1,,,,,,
21,14436,0.167083333,1 T 3,,,,,,
21,14437,0.167094907,4 T 3,,,,,,
21,14438,0.167106481,4 T 1,,,,,,
21,14439,0.167118056,4 T 3,,,,,,
21,14442,0.167152778,4 T 3,,,,,,
21,14445,0.1671875,4 T 3,,,,,,
21,14447,0.167210648,4 C 1,,,,,,
21,14450,0.16724537,4 T 3,,,,,,
21,14452,0.167268519,4 T 1,,,,,,
21,14454,0.167291667,4 T 1,,,,,,
21,14458,0.167337963,4 T 1,,,,,,
21,14459,0.167349537,4 T 3,,,,,,
21,14464,0.167407407,4 T 1,,,,,,
21,14479,0.167581019,4 T 3,,,,,,
21,14480,0.167592593,4 T 3,,,,,,
21,14516,0.168009259,1 T 3,,,,,,
21,14524,0.168101852,4 T 3,,,,,,
21,14526,0.168125,1 T 3,,,,,,
21,14529,0.168159722,1 T 3,,,,,,
